11728,0,10,100,139,9500000
11744,0,10,100,140,1085
11759,0,10,100,141,9900088
11774,0,10,100,8,0
11789,0,10,100,1,0
11804,0,10,100,46,130000
11820,0,10,100,57,0
11835,0,10,100,58,2401926
11849,0,10,100,59,6011
11865,0,10,100,61,2
11880,0,10,100,62,881990
11894,0,10,100,67,0
11910,0,10,100,74,0
11924,0,10,100,75,9900000
11940,0,10,100,95,5050000
11955,0,10,100,106,9500010
11970,0,10,100,123,4001
11994,0,10,100,124,300950
12009,0,10,100,125,99000
12025,0,10,100,126,100000
12040,0,10,100,127,1009
12055,0,10,100,128,5049505
12070,0,10,100,129,150020
12085,0,10,100,132,5050001
12100,0,10,100,139,9500000
12115,0,10,100,140,1085
12130,0,10,100,141,9900088
12145,0,10,100,8,150
12170,0,10,100,1,0
12184,0,10,100,46,100100
12200,0,10,100,57,0
12215,0,10,100,58,3451326
12230,0,10,100,59,6011
12244,0,10,100,61,2
12260,0,10,100,62,881990
12274,0,10,100,67,0
12290,0,10,100,74,270000
12305,0,10,100,75,9900000
12320,0,10,100,95,5050000
12335,0,10,100,106,9500010
12350,0,10,100,123,4001
12374,0,10,100,124,400950
12390,0,10,100,125,99000
12405,0,10,100,126,100000
12420,0,10,100,127,101009
12435,0,10,100,128,5049505
12450,0,10,100,129,150010
12465,0,10,100,132,5050001
12480,0,10,100,139,9500000
12495,0,10,100,140,1085
12510,0,10,100,141,9900088
12525,0,10,100,8,100
12540,0,10,100,1,0
12555,0,10,100,46,140200
12570,0,10,100,57,0
12585,0,10,100,58,2861726
12600,0,10,100,59,6011
12615,0,10,100,61,2
12630,0,10,100,62,881990
12645,0,10,100,67,0
12660,0,10,100,74,520000
12675,0,10,100,75,9900000
12690,0,10,100,95,5050000
12706,0,10,100,106,9500010
12720,0,10,100,123,4001
12735,0,10,100,124,503950
12750,0,10,100,125,99000
12765,0,10,100,126,100000
12780,0,10,100,127,1009
12795,0,10,100,128,5049505
12810,0,10,100,129,150010
12825,0,10,100,132,5050001
12840,0,10,100,139,9500000
12855,0,10,100,140,1085
12870,0,10,100,141,9900088
12885,0,10,100,8,40
12900,0,21,100,1,0
12915,0,21,100,46,910100
12930,16,21,100,57,5
12945,16,21,100,58,2972326
12960,16,21,100,59,908021
12975,0,20,100,61,13
12990,0,20,100,62,899981
13005,0,20,100,67,0
13020,0,20,100,74,1790000
13035,0,11,100,75,9900000
13050,0,11,100,95,5050000
13065,0,11,100,106,9500010
13080,16,11,100,123,305001
13095,16,11,100,124,301950
13110,16,11,100,125,99000
13125,16,10,100,126,100000
13140,0,0,100,135,400000
13142,0,0,100,143,9950990
13144,0,10,100,127,101009
13160,0,10,100,128,5049505
13175,0,10,101,129,150010
13190,0,10,101,132,5050001
13205,0,0,101,135,401000
13207,0,0,101,143,9950990
13210,0,10,101,139,9500000
13227,0,10,101,140,1085
13241,16,10,101,141,8112088
13257,16,10,101,8,5000000
