Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),GSpd(mph),Sats,RPM(rpm),ST,TH,P1,P2,P3,P4,SA,SB,SC,SD,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-20,18:51:27.670,-17,-26,100,0,0,33,10,-16,70,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-635,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:27.770,-17,-26,100,0,0,33,10,-16,70,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-625,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:27.870,-18,-26,100,0,0,33,10,-17,72,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:27.970,-18,-26,100,0,0,33,10,-17,72,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-635,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.070,-18,-26,100,0,0,33,10,-18,74,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-630,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.170,-18,-26,100,0,0,33,10,-18,74,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-655,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.270,-18,-26,100,0,0,33,10,-18,74,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-630,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.370,-18,-26,100,0,0,33,10,-15,76,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-666,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.470,-18,-26,100,0,0,33,10,-15,76,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-646,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.570,-18,-26,100,0,0,33,10,-17,78,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-625,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.670,-18,-26,100,0,0,33,10,-17,78,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-640,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.770,-17,-26,100,0,0,33,10,-15,80,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-651,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.870,-17,-26,100,0,0,33,10,-15,80,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-655,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1547,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:28.970,-17,-26,100,0,0,33,10,-15,80,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-666,-1,-1,-1,-1,0x000000000000000C,1500,1500,1603,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.070,-17,-26,100,0,0,33,10,-15,81,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.170,-17,-26,100,0,0,33,10,-15,81,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.270,-17,-26,100,0,0,33,10,-16,83,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-650,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.370,-17,-26,100,0,0,33,10,-16,83,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.470,-17,-26,100,0,0,33,10,-16,83,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-645,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.570,-17,-26,100,0,0,33,10,-15,85,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-650,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1548,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.670,-17,-26,100,0,0,33,10,-15,85,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-686,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.770,-17,-26,100,0,0,33,10,-17,87,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-646,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.870,-17,-26,100,0,0,33,10,-17,87,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-640,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:29.970,-18,-26,100,0,0,33,10,-18,89,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.070,-18,-26,100,0,0,33,10,-18,89,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-691,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.170,-18,-26,100,0,0,33,10,-18,89,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.270,-18,-26,100,0,0,33,10,-15,91,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-661,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.370,-18,-26,100,0,0,33,10,-15,91,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.470,-17,-26,100,0,0,33,10,-17,93,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-666,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.570,-17,-26,100,0,0,33,10,-17,93,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-655,-1,-1,-1,-1,0x000000000000000C,1500,1500,1602,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1602,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.670,-17,-26,100,0,0,33,10,-17,93,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-681,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.770,-17,-26,100,0,0,33,10,-15,95,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.870,-17,-26,100,0,0,33,10,-15,95,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:30.970,-16,-26,100,0,0,33,10,-13,96,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-650,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.070,-16,-26,100,0,0,33,10,-13,96,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-681,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.170,-16,-26,100,0,0,33,10,-11,98,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-681,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.270,-16,-26,100,0,0,33,10,-11,98,0,15.6,0.0,0,0,-2,-1,1024,1024,-1024,-691,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.370,-16,-26,100,0,0,33,10,-11,98,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-655,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.470,-13,-26,100,0,0,33,10,-10,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-691,-1,-1,-1,-1,0x000000000000000C,1501,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.570,-13,-26,100,0,0,33,10,-10,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-650,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.670,-13,-26,100,0,0,33,10,-11,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.770,-13,-26,100,0,0,33,10,-11,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-686,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.870,-13,-26,100,0,0,33,10,-11,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-701,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:31.970,-13,-26,100,0,0,33,10,-11,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-655,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.070,-13,-26,100,0,0,33,10,-11,100,0,15.6,0.0,0,0,-1,-2,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.170,-13,-26,100,0,0,33,10,-12,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.270,-13,-26,100,0,0,33,10,-12,100,0,15.6,0.0,0,0,-2,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1501,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.370,-13,-26,100,0,0,33,10,-12,100,0,15.6,0.0,0,0,-2,-1,1024,1024,-1024,-691,-1,-1,-1,-1,0x000000000000000C,1501,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.470,-14,-26,100,0,0,33,10,-13,100,0,15.6,0.0,0,0,-2,-1,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1501,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.570,-14,-26,100,0,0,33,10,-13,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.670,-14,-26,100,0,0,33,10,-13,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-686,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.770,-14,-26,100,0,0,33,10,-13,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-650,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.870,-19,-21,100,0,0,33,10,-17,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:32.970,-19,-21,100,0,0,33,10,-17,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-691,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.070,-19,-21,100,0,0,33,10,-17,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.170,-19,-21,100,0,0,33,10,-17,100,0,15.6,0.0,0,0,-1,-1,1024,1024,-1024,-686,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.270,-19,-21,100,0,0,33,10,-17,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-645,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.370,-19,-21,100,0,0,33,10,-19,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.470,-19,-21,100,0,0,33,10,-19,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-681,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.570,-19,-21,100,0,0,33,10,-19,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.670,-23,-20,100,0,1,33,10,-17,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.770,-23,-20,100,0,1,33,10,-17,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-655,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.870,-23,-20,100,0,1,33,10,-18,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:33.970,-23,-20,100,0,1,33,10,-18,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-651,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.070,-23,-20,100,0,1,33,10,-19,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.170,-23,-20,100,0,1,33,10,-19,100,0,15.6,0.0,0,0,1,-2,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.270,-23,-20,100,0,1,33,10,-19,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-681,-1,-1,-1,-1,0x000000000000000C,1500,1500,1601,1500,1500,1500,1643,2012,1532,1516,1511,1524,1549,1500,2012,1601,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.370,-23,-20,100,0,1,33,10,-18,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-666,-1,-1,-1,-1,0x000000000000000C,1500,1500,1600,1500,1500,1500,1643,2012,1532,1516,1512,1524,1549,1500,2012,1600,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.470,-23,-20,100,0,1,33,10,-18,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-686,-1,-1,-1,-1,0x000000000000000C,1500,1500,1600,1500,1500,1500,1643,2012,1532,1516,1512,1524,1549,1500,2012,1600,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.570,-23,-22,100,0,1,33,10,-21,100,0,15.6,0.0,0,0,1,-2,1024,1024,-1024,-660,-1,-1,-1,-1,0x000000000000000C,1500,1500,1600,1500,1500,1500,1643,2012,1532,1516,1512,1524,1549,1500,2012,1600,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.670,-23,-22,100,0,1,33,10,-21,100,0,15.6,0.0,0,0,0,-2,1024,1024,-1024,-671,-1,-1,-1,-1,0x000000000000000C,1500,1500,1600,1500,1500,1500,1643,2012,1532,1516,1512,1524,1549,1500,2012,1600,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-08-20,18:51:34.770,-23,-22,100,0,1,33,10,-21,100,0,15.6,0.0,0,0,0,-1,1024,1024,-1024,-666,-1,-1,-1,-1,0x000000000000000C,1500,1500,1600,1500,1500,1500,1643,2012,1532,1516,1512,1524,1549,1500,2012,1600,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
